,0
A230028O05Rik,2.847185460862794e-07
A230050P20Rik,1.3399102360164732e-05
A230052G05Rik,2.7233947886513683e-08
A230056P14Rik,6.065742938359865e-07
A230059L01Rik,8.888170264780374e-07
A230060F14Rik,2.3025065031325204e-07
A230065H16Rik,1.460729932094825e-06
A230065N10Rik,2.6243622508822275e-07
A230072C01Rik,1.48548806653711e-06
A230072E10Rik,4.1098503174193376e-07
A230077H06Rik,5.669612787283304e-07
A230083G16Rik,1.4607299320948249e-07
A230083N12Rik,9.135751609203226e-07
A230087F16Rik,1.361697394325684e-07
A230103J11Rik,6.932277643839847e-08
A230103L15Rik,1.1388741843451177e-07
A230107N01Rik,1.9806507553828134e-07
A230108P19Rik,3.4661388219199236e-08
A26c2,2.822427326420509e-07
A2m,6.466824716324885e-06
A2ml1,1.6142303656369928e-06
A330008L17Rik,5.4467895773027366e-08
A330009N23Rik,1.136398370900889e-06
A330015K06Rik,3.0204924019587905e-07
A330023F24Rik,5.842919728379299e-07
A330032B11Rik,3.961301510765627e-07
A330033J07Rik,2.4262971753439465e-07
A330035P11Rik,9.0119609369918e-07
A330040F15Rik,1.6092787387485357e-07
A330041J22Rik,9.408091088068363e-07
A330043C09Rik,5.9419522661484397e-08
A330044P14Rik,0.0
A330048O09Rik,4.431706065169045e-07
A330058E17Rik,2.5005715786708017e-07
A330069E16Rik,3.025444028847247e-06
A330069K06Rik,3.6889620319004896e-07
A330070K13Rik,4.803078081803322e-07
A330074H02Rik,9.903253776914067e-09
A330074K22Rik,1.6092787387485357e-07
A330076H08Rik,3.0947668052856456e-07
A330087D11Rik,3.9613015107656267e-08
A330093E20Rik,7.4274403326855496e-09
A330094K24Rik,1.8073438142868172e-07
A330102I10Rik,4.1098503174193376e-07
A3galt2,1.634036873190821e-07
A430005L14Rik,2.754094875359802e-05
A430010J10Rik,7.179858988262699e-07
A430018G15Rik,3.7929461965580876e-06
A430027C01Rik,4.45646419961133e-08
A430027H14Rik,2.698636654209083e-07
A430033K04Rik,2.5451362206669153e-06
A430034D21Rik,4.951626888457033e-09
A430035B10Rik,2.961072879297306e-06
A430046D13Rik,4.842691096910979e-06
A430048G15Rik,9.903253776914067e-09
A430057M04Rik,4.926868754014748e-07
A430060F13Rik,2.4758134442285167e-09
A430072C10Rik,2.228232099805665e-08
A430072P03Rik,6.511389358320999e-07
A430073D23Rik,3.540413225246779e-07
A430078G23Rik,1.1586806918989459e-06
A430078I02Rik,5.322998905091311e-07
A430093F15Rik,1.2280034683373442e-06
A430105I19Rik,1.9336102999424713e-06
A430105J06Rik,1.0893579154605473e-06
A430106G13Rik,2.698636654209083e-07
A430108G06Rik,8.269216903723245e-07
A430110C17Rik,1.4854880665371099e-08
A430110L20Rik,5.9419522661484397e-08
A4galt,1.4483508648736823e-06
A4gnt,6.536147492763284e-07
A530006G24Rik,4.951626888457033e-09
A530010F05Rik,2.4758134442285167e-09
A530013C23Rik,5.966710400590725e-07
A530016L24Rik,1.9806507553828134e-07
A530017D24Rik,1.5201494547563093e-06
A530020G20Rik,1.0745030347951761e-06
A530021J07Rik,2.723394788651368e-07
A530030E21Rik,1.4235927304313972e-06
A530032D15Rik,1.35179414054877e-06
A530040E14Rik,7.823570483762112e-07
A530041M06Rik,9.110993474760942e-07
A530053G22Rik,3.837510838554201e-07
A530053M12Rik,1.9806507553828133e-08
A530058N18Rik,1.039841646575977e-07
A530064D06Rik,7.417537078908636e-06
A530064N14Rik,5.248724501764455e-07
A530072M11Rik,5.89243599726387e-07
A530076I17Rik,4.45646419961133e-08
A530083I20Rik,2.797669191978224e-07
A530083M17Rik,1.336939259883399e-07
A530084C06Rik,4.2088828551884784e-07
A530095I07Rik,2.0054088898250984e-07
A530099J19Rik,7.947361155973538e-07
A630001G21Rik,6.808486971628421e-06
A630009H07Rik,1.2379067221142584e-08
A630010A05Rik,1.658795007633106e-07
A630012P03Rik,2.228232099805665e-08
A630014C17Rik,2.6243622508822275e-07
A630023A22Rik,3.196275156499015e-06
A630023P12Rik,1.4458750514294538e-06
A630031M04Rik,7.4274403326855496e-09
A630033H20Rik,2.099489800705782e-06
A630035G10Rik,1.1636323187874029e-07
A630050E04Rik,7.4274403326855496e-09
A630052C17Rik,1.0645997810182621e-06
A630072L19Rik,2.4758134442285167e-09
A630072M18Rik,5.352708666422053e-06
A630073D07Rik,1.2379067221142584e-08
A630075F10Rik,7.4274403326855496e-09
A630076J17Rik,2.228232099805665e-08
A630081D01Rik,1.7083112765176765e-07
A630091E08Rik,2.9709761330742198e-08
A630095E13Rik,7.4274403326855496e-09
A630095N17Rik,1.3839797153237409e-06
A730004F24Rik,7.4274403326855496e-09
A730011C13Rik,2.807572445755138e-06
A730013G03Rik,3.713720166342775e-08
A730015C16Rik,4.5307386029381857e-07
A730017C20Rik,1.7776340529560749e-06
A730017L22Rik,5.422031442860452e-07
A730018C14Rik,1.7330694109599618e-08
A730020E08Rik,1.1413499977893462e-06
A730020M07Rik,2.3767809064593759e-07
A730032A03Rik,7.179858988262698e-08
A730035I17Rik,1.2631600192453891e-05
A730036I17Rik,1.5597624698639656e-07
A730046J19Rik,8.665347054799809e-08
A730049H05Rik,7.303649660474125e-07
A730056A06Rik,3.0204924019587905e-07
A730060N03Rik,9.903253776914067e-09
A730061H03Rik,2.4758134442285166e-07
A730062M13Rik,2.9709761330742198e-08
A730071L15Rik,4.902110619572463e-07
A730081D07Rik,2.3767809064593759e-07
A730082K24Rik,2.4758134442285167e-09
A730085K08Rik,1.8321019487291023e-07
A730089K16Rik,1.2403825355584868e-06
A730090N16Rik,1.1883904532296879e-07
A730094K22Rik,1.658795007633106e-07
A730098A19Rik,7.42744033268555e-08
A830005F24Rik,4.159366586303908e-07
A830008E24Rik,8.14542623151182e-07
A830009L08Rik,6.387598686109573e-07
A830010M20Rik,1.4607299320948249e-07
A830011K09Rik,9.655672432491215e-08
A830012C17Rik,4.1098503174193376e-07
A830018L16Rik,5.124933829553029e-07
A830019L24Rik,2.9709761330742198e-08
A830019P07Rik,4.2088828551884785e-08
A830029E22Rik,2.7233947886513683e-08
A830031A19Rik,1.9806507553828133e-08
A830035A12Rik,1.4359717976525395e-07
A830036E02Rik,1.0893579154605473e-07
A830039N20Rik,6.065742938359865e-07
A830052D11Rik,7.774054214877542e-07
A830073O21Rik,2.9214598641896497e-07
A830080D01Rik,7.600747273781546e-06
A830082K12Rik,1.2329550952258013e-06
A830092H15Rik,3.713720166342775e-08
A930001A20Rik,1.9063763520559577e-07
A930001C03Rik,3.367106284150783e-07
A930002H02Rik,1.4854880665371099e-08
A930002H24Rik,7.42744033268555e-08
A930002I21Rik,7.278891526031839e-07
A930003A15Rik,1.643940126967735e-06
A930003O13Rik,7.4274403326855496e-09
A930004D18Rik,9.234784146972367e-07
A930004J17Rik,7.996877424858109e-07
A930005G22Rik,6.437114954994143e-08
A930005H10Rik,1.895977935590198e-05
A930006I01Rik,1.634036873190821e-07
A930006K02Rik,4.104898690530881e-06
A930006L05Rik,2.228232099805665e-08
A930007I19Rik,2.0970139872615536e-06
A930009A15Rik,8.91292839922266e-08
A930012L18Rik,3.2185574774970714e-07
A930012O16Rik,1.0645997810182621e-06
A930014E10Rik,9.903253776914067e-09
A930015D03Rik,2.131675375480753e-06
A930016O22Rik,1.7083112765176765e-07
A930017K11Rik,2.5005715786708017e-07
A930018M24Rik,6.684696299416995e-08
A930018P22Rik,2.4510553097862314e-05
A930019D19Rik,7.4274403326855496e-09
A930024E05Rik,1.8321019487291023e-06
A930024N18Rik,1.8073438142868172e-07
A930028O11Rik,4.45646419961133e-08
A930029G22Rik,1.2230518414488873e-06
A930030B08Rik,9.482365491395219e-07
A930031H19Rik,1.2379067221142584e-08
A930032L01Rik,6.189533610571292e-08
A930033H14Rik,6.239049879455862e-07
A930035D04Rik,3.342348149708497e-07
A930036I15Rik,7.4274403326855496e-09
A930036K24Rik,0.0
A930038B10Rik,4.778319947361037e-07
A930041C12Rik,1.1908662666739165e-06
A930104D05Rik,2.4758134442285167e-09
AA386476,5.496305846187307e-07
AA387200,1.2626648565565434e-07
AA413626,5.9419522661484397e-08
AA414768,6.61042189609014e-07
AA465934,5.585435130179534e-06
AA467197,0.00017959303143089237
AA474408,5.89243599726387e-07
AA543186,7.996877424858109e-07
AA623943,4.9516268884570335e-08
AA645442,1.9806507553828133e-08
AA672651,4.951626888457033e-09
AA792892,0.0
AA914427,3.0947668052856456e-07
AA986860,6.469300529769114e-06
AB041806,1.7330694109599618e-08
AB124611,4.247505544918443e-05
AC087559.2,4.9516268884570335e-08
AC099934.1,2.4758134442285167e-09
AC124457.1,2.7233947886513683e-08
AC125149.1,1.2379067221142584e-08
AC125149.2,1.2379067221142584e-08
AC125149.3,4.45646419961133e-08
AC125149.4,7.4274403326855496e-09
AC126035.1,0.0
AC132444.1,4.7040455440341816e-08
AC132444.2,4.951626888457033e-09
AC133095.2,4.951626888457033e-09
AC133103.1,9.655672432491215e-08
AC133103.2,7.4274403326855496e-09
AC133103.3,0.0
AC140325.3,2.4758134442285167e-09
AC140365.1,2.4758134442285167e-09
AC149090.1,6.318275909671175e-05
AC151286.1,1.2379067221142584e-08
AC151967.1,1.2379067221142584e-08
AC153872.1,0.0
AC155839.1,0.0
AC163611.1,4.951626888457033e-09
AC168977.1,3.9365433763233417e-07
AF067061,6.932277643839847e-08
AF067063,7.4274403326855496e-09
AF357341,7.4274403326855496e-09
AF357399,5.620096518398732e-07
AF357428,4.951626888457033e-09
AF366264,1.547383402642823e-06
AF529169,8.417765710376957e-08
AI115009,7.42744033268555e-08
AI182371,1.1141160499028325e-07
AI314180,1.537232567521486e-05
AI314278,6.667365605307395e-06
AI413582,6.271235454230833e-05
AI427809,1.4458750514294538e-06
AI429214,1.361697394325684e-06
AI464131,5.110078948887658e-06
AI467606,2.4327342902989406e-05
AI480526,3.2284607312739856e-06
AI481877,1.658795007633106e-07
AI504432,3.800373636890773e-06
AI506816,1.538718055588023e-05
AI507597,7.985488683014657e-05
AI593442,3.0204924019587905e-07
AI597479,6.563381440649797e-06
AI606181,1.1190676767912896e-06
AI606473,4.45646419961133e-08
AI646519,1.8816182176136726e-07
AI661453,2.555039474443829e-06
AI662270,8.691590677308631e-05
AI837181,1.300297220908817e-05
AI838599,2.0772074797077256e-06
AI839979,4.5554967373804704e-06
AI846148,3.2655979329374133e-06
AI847159,4.605013006265041e-07
AI849053,6.932277643839847e-08
AI854703,1.3171327523295709e-06
AI987944,1.5545632616310856e-05
AK157302,3.334920709375812e-06
AL672049.1,9.903253776914067e-09
AL772271.1,2.4758134442285167e-09
AU015228,7.4274403326855496e-09
AU015336,1.4854880665371099e-08
AU015836,7.278891526031839e-07
AU016765,2.4758134442285167e-09
AU018091,3.815228517556144e-06
AU019823,1.4968768083805611e-05
AU019990,1.8321019487291023e-07
AU020206,2.6934374459762033e-05
AU021092,6.7738255834092215e-06
AU022133,5.471547711745022e-07
AU022252,2.90586223949101e-05
AU022751,1.361697394325684e-07
AU022754,2.871943595305079e-07
AU023762,7.4274403326855496e-09
AU040320,1.4384476110967681e-05
AU040972,6.511389358320999e-07
AU041133,1.5127220144236236e-06
AV026068,3.1492347010586734e-06
AV039307,1.2223090974156187e-05
AV064505,4.951626888457033e-09
AV099323,5.5235397940738205e-06
AV320801,9.903253776914067e-09
AV356131,3.243315611939357e-06
AW011738,1.413689476654483e-06
AW046200,3.9365433763233417e-07
AW047730,8.937686533664946e-07
AW112010,0.00015527559178167989
AW121686,3.9613015107656267e-08
AW146154,3.6790587781235756e-06
AW209491,1.300049639564394e-05
AW495222,1.0893579154605473e-07
AW549877,1.680582165942317e-05
AW551984,4.42180281139213e-06
AW554918,5.0110464111185176e-06
AW822252,4.7535618129187517e-07
AY074887,5.694370921725588e-07
AY358078,3.540413225246779e-07
AY512915,2.4758134442285167e-09
AY512931,4.778319947361037e-07
AY702102,5.753790444387072e-06
AY702103,3.9910112720963684e-06
AY761184,8.69678988554151e-05
AY761185,2.9709761330742198e-08
Aaas,5.3784571262420295e-05
Aacs,1.7318315042378475e-05
Aadac,8.019159745856165e-06
Aadacl2,4.951626888457033e-09
Aadacl3,2.4758134442285167e-09
Aadat,9.606156163606644e-06
Aaed1,9.707664514820014e-06
Aagab,1.6496344978894605e-05
Aak1,6.070694565248323e-06
Aamdc,5.1392935475295546e-05
Aamp,0.00013158948456074566
Aanat,2.228232099805665e-08
Aar2,1.2958407567092057e-05
Aard,5.592862570512219e-06
Aars,4.2853854906151396e-05
Aars2,7.684924930885315e-06
Aarsd1,1.6068029253043073e-06
Aasdh,4.538166043270871e-06
Aasdhppt,5.225451855388707e-05
Aass,3.6171634420178627e-06
Aatf,1.8429955278837078e-05
Aatk,7.484384041902806e-06
Abat,5.102651508554973e-06
Abca1,9.606156163606644e-06
Abca12,8.417765710376957e-08
Abca13,1.4409234245409967e-06
Abca14,3.815228517556144e-06
Abca15,5.347757039533596e-06
Abca16,1.6068029253043073e-06
Abca17,1.3171327523295709e-06
Abca2,1.2307268631259956e-05
Abca3,1.6788490965313573e-05
Abca4,4.0850921829770526e-07
Abca5,1.7033596496292194e-06
Abca6,1.1710597591200884e-06
Abca7,1.119810420824558e-05
Abca8a,1.1623944120652885e-05
Abca8b,8.96244466810723e-07
Abca9,1.7875373067329891e-06
Abcb10,1.0165690002002289e-05
Abcb11,1.5102462009793952e-07
Abcb1a,3.6617280840139763e-06
Abcb1b,7.046165062274358e-06
Abcb4,4.783271574249494e-06
Abcb5,1.7330694109599618e-08
Abcb6,5.124933829553029e-07
Abcb7,9.452655730064477e-06
Abcb8,1.5709036303629937e-05
Abcb9,4.783271574249494e-06
Abcc1,5.833016474602385e-06
Abcc10,3.0378230960683897e-06
Abcc12,2.3990632274574327e-06
Abcc2,1.3022778716641997e-06
Abcc3,1.5050469927465152e-05
Abcc4,9.994858874350522e-06
Abcc5,1.472118673938276e-05
Abcc6,2.5500878475553723e-07
Abcc8,1.0126076986894632e-06
Abcc9,2.2826999955786923e-06
Abcd1,1.6367602679794723e-05
Abcd2,9.806697052589154e-06
Abcd3,3.907328777681445e-05
Abcd4,6.513865171765227e-06
Abce1,5.053630402359248e-05
Abcf1,7.473242881403777e-05
Abcf2,3.559972151456184e-05
Abcf3,2.0172927943573953e-05
Abcg1,8.318733172607816e-06
Abcg2,4.174469048313702e-05
Abcg3,2.47086181734006e-06
Abcg4,1.1760113860085454e-06
Abcg5,2.5426604072226865e-06
Abcg8,2.876895222193536e-06
Abhd1,5.8726294897100415e-06
Abhd10,2.633522760625873e-05
Abhd11,6.409385844418784e-05
Abhd11os,1.3282739128285992e-05
Abhd12,4.5938718457660125e-05
Abhd12b,7.675021677108401e-08
Abhd13,1.2448389997580981e-05
Abhd14a,5.133351595263406e-05
Abhd14b,2.4121850387118438e-05
Abhd15,1.3121811254411137e-06
Abhd16a,3.152948421225016e-05
Abhd16b,7.853280245092854e-06
Abhd17a,4.951874469801456e-05
Abhd17b,3.1088789419177486e-05
Abhd17c,1.2129010063275503e-05
Abhd18,4.248495870296134e-06
Abhd2,1.507275224846321e-05
Abhd3,3.627066695794777e-06
Abhd4,3.952141001021981e-05
Abhd5,6.710444759236972e-05
Abhd6,1.508760712912858e-05
Abhd8,2.2537329782812188e-05
Abi1,6.025882341907787e-05
Abi2,8.293975038165531e-06
Abi3,1.964310386650905e-05
Abi3bp,7.306125473918353e-06
Abl1,1.1973033816289106e-05
Abl2,7.288794779808753e-06
Ablim1,2.338158216729411e-05
Ablim2,2.8001450054224524e-06
Ablim3,2.83728220708588e-06
Abo,5.503733286519993e-06
Abr,1.862554454093113e-05
Abra,1.1636323187874029e-07
Abracl,0.00016123982636882637
Abt1,1.2542470908461666e-05
Abtb1,2.8501564369958685e-05
Abtb2,6.607946082645911e-06
Acaa1a,7.146435506765614e-05
Acaa1b,1.8033825127760516e-05
Acaa2,9.873544015583325e-05
Acaca,7.781481655210228e-06
Acacb,2.7679594306474817e-06
Acad10,2.1019656141500107e-06
Acad11,9.219929266306997e-06
Acad12,2.406490667790118e-06
Acad8,2.0034282390697155e-05
Acad9,5.384894241197024e-06
Acadl,9.259047118725807e-05
Acadm,5.676545064927143e-05
Acads,3.024206122125133e-05
Acadsb,2.0732461781969597e-05
Acadvl,6.103870465400985e-05
Acan,4.695132615634959e-05
Acap1,2.5585056132657492e-05
Acap2,1.7197000183611276e-05
Acap3,9.752229156816126e-06
Acat1,4.955340608623376e-05
Acat2,2.4928965569936936e-05
Acat3,7.080826450493557e-07
Acbd3,2.6763543332110265e-05
Acbd4,1.4528073290732936e-05
Acbd5,1.5169308972788121e-05
Acbd6,0.00010190695717788998
Acbd7,2.5129506458919442e-06
Accs,4.3401009677325895e-06
Accsl,2.1787158309210946e-07
Acd,5.343052993989562e-05
Ace,3.483964678718368e-05
Ace2,8.702484256463236e-06
Ace3,6.585663761647854e-07
Acer1,8.19494250039639e-07
Acer2,1.8546318510715817e-05
Acer3,1.994762892014916e-05
Ache,1.5325285219774518e-06
Acin1,8.584883117862382e-05
Ackr1,5.639903025952561e-06
Ackr2,9.086235340318656e-07
Ackr3,1.4112136632102545e-05
Ackr4,2.208425592251837e-06
Acly,5.523787375418244e-05
Acmsd,2.124247935148067e-06
Acnat1,1.0893579154605473e-07
Acnat2,5.644854652841018e-07
Aco1,1.3792756697797066e-05
Aco2,9.277368138213098e-05
Acod1,9.33134087129728e-06
Acot1,2.862783085561434e-05
Acot10,1.782585679844532e-06
Acot11,2.8669919684166224e-06
Acot12,3.981108018319455e-06
Acot13,7.385103922789243e-05
Acot2,1.273558435711149e-05
Acot3,8.393007575934671e-07
Acot4,1.1190676767912896e-06
Acot5,1.4112136632102545e-07
Acot6,1.35179414054877e-06
Acot7,0.00012227052275666953
Acot8,3.249505145549928e-05
Acot9,5.361621594821276e-05
Acox1,2.690961632531975e-05
Acox2,1.0051802583567778e-06
Acox3,1.5283196391222633e-05
Acoxl,4.166794026636593e-06
Acp1,6.876571841344705e-05
Acp2,1.8348253435177535e-05
Acp5,4.491373169174952e-05
Acp6,1.8063534889091257e-05
Acp7,1.4112136632102545e-07
Acpp,5.1744500984375995e-06
Acpt,1.859335896615616e-06
Acr,9.536833387168245e-06
Acrbp,6.097185769101568e-05
Acrv1,1.6649845412436775e-05
Acsbg1,2.6152017411385823e-05
Acsbg2,5.285861703427883e-06
Acsf2,2.1490060695903523e-06
Acsf3,1.0163214188558061e-05
Acsl1,5.988497558899936e-05
Acsl3,2.0507162758544803e-05
Acsl4,1.7296032721380417e-05
Acsl5,5.4351532541148625e-05
Acsl6,6.414832633996086e-06
Acsm1,1.245334162446944e-06
Acsm2,2.530281340001544e-06
Acsm3,1.039841646575977e-06
Acsm4,2.228232099805665e-08
Acsm5,5.149691963995315e-07
Acss1,1.932867555909203e-05
Acss2,1.4698904418384703e-05
Acss2os,1.634036873190821e-07
Acss3,5.94195226614844e-07
Acta1,2.8719435953050793e-05
Acta2,0.0002450560147097386
Actb,0.0017445448062739608
Actbl2,9.903253776914067e-09
Actc1,6.380913989810157e-05
Actg-ps1,9.655672432491215e-08
Actg1,0.000787662716587193
Actg2,4.95137930711261e-05
Actl10,2.255466047692179e-06
Actl11,3.498324396694894e-06
Actl6a,7.924336090942213e-05
Actl6b,1.80239218739836e-06
Actl7a,1.9135562110442206e-05
Actl7b,5.347757039533596e-05
Actl9,2.8501564369958685e-05
Actn1,7.878533542223985e-05
Actn2,9.22983252008391e-06
Actn3,1.4582541186505964e-06
Actn4,0.00013472881600802743
Actr10,0.00014965549526328115
Actr1a,6.259103968354113e-05
Actr1b,4.2408208486190264e-05
Actr2,6.212558675602616e-05
Actr3,0.00020131581859055337
Actr3b,3.4710904488083805e-06
Actr5,4.778319947361037e-06
Actr6,8.957493041218774e-06
Actr8,2.4223358738331807e-05
Actrt1,2.9338389314107924e-06
Actrt2,3.7454105784289e-05
Actrt3,4.780795760805266e-06
Acvr1,4.369810729063332e-06
Acvr1b,5.612669078066047e-06
Acvr1c,6.412356820551858e-07
Acvr2a,5.110078948887658e-06
Acvr2b,6.781253023741907e-06
Acvrl1,1.3401578173608961e-05
Acy1,2.2240232169504766e-05
Acy3,1.0314238808656e-05
Acyp1,0.00014332731609983305
Acyp2,1.0235012778440687e-05
Ada,2.580540352919383e-05
Adad1,4.8714105328640295e-05
Adad2,1.908852165500186e-06
Adal,5.570580249514163e-06
Adam10,3.1757259049119186e-05
Adam11,1.634036873190821e-06
Adam12,3.9761563914309975e-06
Adam15,1.905881189367112e-05
Adam17,2.0301670242673835e-05
Adam18,1.3322352143393649e-05
Adam19,7.41010963857595e-06
Adam1a,2.649120385324513e-07
Adam1b,6.8679064942899055e-06
Adam2,3.0086084974264936e-05
Adam20,4.550545110492014e-06
Adam21,1.993029822603956e-06
Adam22,1.23543090867003e-06
Adam23,3.8078010772234585e-06
Adam24,5.251200315208684e-06
Adam25,2.2628934880248643e-06
Adam26a,3.8276075847772865e-06
Adam26b,2.807572445755138e-06
Adam28,1.2923746178872857e-06
Adam29,2.8422338339743372e-06
Adam3,5.128647549719372e-05
Adam30,7.82852211065057e-06
Adam32,2.745677109649425e-05
Adam33,7.984498357636966e-06
Adam34,8.91292839922266e-07
Adam39,2.4560069366746885e-06
Adam4,2.2208046594729794e-06
Adam5,5.762455791441873e-05
Adam6a,2.488192511449659e-06
Adam6b,1.2725681103334576e-06
Adam7,2.4758134442285167e-08
Adam8,1.3158948456074567e-05
Adam9,8.89559770511306e-06
Adamdec1,8.182563433175247e-06
Adamts1,5.725071008434022e-05
Adamts10,1.550106797431474e-05
Adamts12,1.6092787387485357e-07
Adamts13,1.4607299320948249e-07
Adamts14,1.1116402364586039e-06
Adamts15,1.705835463073448e-06
Adamts16,5.818161593937014e-07
Adamts17,1.331987632994942e-06
Adamts18,2.079683293151954e-07
Adamts19,7.229375257147269e-07
Adamts2,2.4163939215670324e-05
Adamts20,5.743887190610158e-07
Adamts3,7.947361155973538e-07
Adamts4,3.916736868769513e-06
Adamts5,1.039841646575977e-05
Adamts6,3.367106284150783e-07
Adamts7,1.3394150733276275e-06
Adamts8,9.606156163606644e-07
Adamts9,2.8348063936416518e-06
Adamtsl1,3.713720166342775e-06
Adamtsl2,1.0893579154605473e-06
Adamtsl3,1.106688609570147e-06
Adamtsl4,5.137312896774172e-06
Adamtsl5,5.3873700546412525e-06
Adap1,1.250038207990978e-05
Adap2,9.284300415856937e-07
Adap2os,2.97097613307422e-07
Adar,4.532471672349146e-05
Adarb1,6.947132524505218e-06
Adarb2,9.903253776914067e-08
Adat1,5.7909276460505006e-06
Adat2,1.587243999094902e-05
Adat3,6.562391115272107e-05
Adck1,8.422717337265414e-06
Adck2,4.216310295521164e-06
Adck5,1.576845582629142e-05
Adcy1,1.428544357319854e-06
Adcy10,1.3158948456074567e-05
